id;department_id;postal_code;name;insee_code;latitude;longitude
3090;8;8240;Brieulles-sur-Bar;8085;49.483333;4.85
3091;8;8240;Briquenay;8086;49.4;4.883333
3092;8;8450;Bulson;8088;49.633333;4.916667
3093;8;8240;Buzancy;8089;49.416667;4.95
3094;8;8110;Carignan;8090;49.633333;5.166667
3095;8;8310;Cauroy;8092;49.35;4.466667
3096;8;8400;Challerange;8097;49.316667;4.75
3097;8;8250;Champigneulle;8098;49.35;4.916667
3098;8;8130;Charbogne;8103;49.5;4.6
3099;8;8400;Chardeny;8104;49.416667;4.6
3100;8;8250;Chatel-Chéhéry;8109;49.283333;4.95
3101;8;8350;Chéhéry;8114;49.65;4.866667
3102;8;8450;Chémery-sur-Bar;8115;0;0
3103;8;8350;Cheveuges;8119;49.666667;4.866667
3104;8;8250;Chevières;8120;49.333333;4.9
3105;8;8130;Chuffilly-Roche;8123;49.45;4.616667
3106;8;8250;Condé-lès-Autry;8128;49.25;4.85
3107;8;8400;Contreuve;8130;49.366667;4.633333
3108;8;8250;Cornay;8131;49.3;4.95
3109;8;8130;Coulommes-et-Marqueny;8134;49.433333;4.583333
3110;8;8140;Daigny;8136;49.716667;5
3111;8;8350;Donchery;8142;49.7;4.866667
3112;8;8140;Douzy;8145;49.666667;5.05
3113;8;8310;Dricourt;8147;49.4;4.516667
3114;8;8130;Ecordal;8151;49.533333;4.583333
3115;8;8110;Escombres-et-le-Chesnois;8153;49.7;5.116667
3116;8;8210;Euilly-et-Lombut;8159;49.633333;5.116667
3117;8;8250;Exermont;8161;49.3;5
3118;8;8400;Falaise;8164;49.366667;4.733333
3119;8;8200;Fleigneux;8170;49.75;4.95
3120;8;8250;Fléville;8171;49.3;4.966667
3121;8;8200;Floing;8174;49.716667;4.933333
3122;8;8240;Fossé;8176;49.45;5
3123;8;8140;Francheval;8179;49.7;5.05
3124;8;8370;Fromy;8184;49.6;5.25
3125;8;8240;Germont;8186;49.433333;4.883333
3126;8;8200;Givonne;8191;49.716667;4.983333
3127;8;8130;Givry;8193;49.483333;4.533333
3128;8;8200;Glaire;8194;0;0
3129;8;8250;Grandham;8197;49.3;4.866667
3130;8;8250;Grandpré;8198;49.333333;4.866667
3131;8;8400;Grivy-Loisy;8200;49.416667;4.633333
3132;8;8130;Guincourt;8204;49.566667;4.633333
3133;8;8450;Haraucourt;8211;49.616667;4.966667
3134;8;8240;Harricourt;8215;0;0
3135;8;8310;Hauviné;8220;49.3;4.4
3136;8;8370;Herbeuval;8223;49.6;5.333333
3137;8;8200;Illy;8232;49.75;4.966667
3138;8;8240;Imécourt;8233;49.366667;4.983333
3139;8;8130;Jonval;8238;49.566667;4.65
3140;8;8240;La Berlière;8061;49.533333;4.916667
3141;8;8450;La Besace;8063;49.566667;4.966667
3142;8;8200;La Chapelle;8101;49.733333;5.016667
3143;8;8400;La Croix-aux-Bois;8135;49.4;4.8
3144;8;8370;La Ferté-sur-Chiers;8168;49.566667;5.233333
3145;8;8130;Lametz;8244;49.533333;4.7
3146;8;8140;La Moncelle;8294;49.683333;5
3147;8;8250;Lançon;8245;49.266667;4.883333
3148;8;8240;Landres-et-Saint-Georges;8246;49.35;5.016667
3149;8;8450;La Neuville-à-Maire;8317;49.583333;4.866667
3150;8;8130;La Sabotterie;8374;49.55;4.666667
3151;8;8390;Le Chesne;8116;49.516667;4.766667
3152;8;8310;Leffincourt;8250;49.383333;4.55
3153;8;8390;Le Mont-Dieu;8300;0;0
3154;8;8400;Les Alleux;8007;49.466667;4.733333
3155;8;8110;Les Deux-Villes;8138;0;0
3156;8;8390;Les Grandes-Armoises;8019;49.533333;4.9
3157;8;8390;Les Petites-Armoises;8020;49.5;4.816667
3158;8;8210;Létanne;8252;49.55;5.083333
3159;8;8110;Linay;8255;49.616667;5.216667
3160;8;8400;Liry;8256;49.3;4.666667
3161;8;8400;Longwé;8259;49.383333;4.8
3162;8;8390;Louvergny;8261;49.55;4.733333
3163;8;8310;Machault;8264;49.35;4.5
3164;8;8140;Mairy;8267;49.65;5.05
3165;8;8450;Maisoncelle-et-Villers;8268;49.6;4.9
3166;8;8370;Malandry;8269;49.583333;5.183333
3167;8;8400;Manre;8271;49.266667;4.666667
3168;8;8250;Marcq;8274;49.316667;4.916667
3169;8;8370;Margny;8275;0;0
3170;8;8370;Margut;8276;49.583333;5.266667
3171;8;8390;Marquigny;8278;49.55;4.7
3172;8;8400;Mars-sous-Bourcq;8279;49.4;4.65
3173;8;8400;Marvaux-Vieux;8280;49.283333;4.683333
3174;8;8110;Matton-et-Clémency;8281;49.666667;5.2
3175;8;8110;Messincourt;8289;49.683333;5.15
3176;8;8110;Mogues;8291;49.65;5.266667
3177;8;8370;Moiry;8293;49.6;5.266667
3178;8;8250;Montcheutin;8296;49.283333;4.833333
3179;8;8390;Montgon;8301;49.5;4.716667
3180;8;8400;Monthois;8303;49.316667;4.716667
3181;8;8400;Mont-Saint-Martin;8308;49.333333;4.65
3182;8;8310;Mont-Saint-Remy;8309;49.383333;4.483333
3183;8;8250;Mouron;8310;49.316667;4.783333
3184;8;8210;Mouzon;8311;49.6;5.083333
3185;8;8130;Neuville-Day;8321;49.5;4.683333
3186;8;8400;Noirval;8325;49.466667;4.8
3187;8;8240;Nouart;8326;49.433333;5.05
3188;8;8350;Noyers-Pont-Maugis;8331;49.666667;4.95
3189;8;8240;Oches;8332;49.5;4.933333
3190;8;8250;Olizy-Primat;8333;0;0
3191;8;8110;Osnes;8336;49.65;5.15
3192;8;8310;Pauvres;8338;49.416667;4.5
3193;8;8140;Pouru-aux-Bois;8342;49.7;5.083333
3194;8;8140;Pouru-Saint-Remy;8343;49.683333;5.083333
3195;8;8370;Puilly-et-Charbeaux;8347;49.633333;5.25
3196;8;8110;Pure;8349;49.666667;5.166667
3197;8;8400;Quatre-Champs;8350;49.45;4.766667
3198;8;8400;Quilly;8351;49.416667;4.6
3199;8;8450;Raucourt-et-Flaba;8354;49.6;4.95
3200;8;8450;Remilly-Aillicourt;8357;49.65;5
3201;8;8130;Rilly-sur-Aisne;8364;49.483333;4.633333
3202;8;8140;Rubécourt-et-Lamécourt;8371;49.683333;5.033333
3203;8;8110;Sachy;8375;49.666667;5.133333
3204;8;8110;Sailly;8376;0;0
3205;8;8350;Saint-Aignan;8377;49.65;4.85
3206;8;8310;Saint-Clément-à-Arnes;8378;49.3;4.433333
3207;8;8400;Sainte-Marie;8390;49.383333;4.666667
3208;8;8310;Saint-Etienne-à-Arnes;8379;49.316667;4.5
3209;8;8130;Sainte-Vaubourg;8398;49.466667;4.6
3210;8;8250;Saint-Juvin;8383;49.333333;4.933333
3211;8;8130;Saint-Lambert-et-Mont-de-Jeux;8384;49.5;4.616667
3212;8;8130;Saint-Loup-Terrier;8387;49.583333;4.616667
3213;8;8200;Saint-Menges;8391;49.733333;4.933333
3214;8;8400;Saint-Morel;8392;49.333333;4.7
3215;8;8310;Saint-Pierre-à-Arnes;8393;49.3;4.45
3216;8;8240;Saint-Pierremont;8394;49.483333;4.933333
3217;8;8370;Sapogne-sur-Marche;8399;49.6;5.3
3218;8;8130;Saulces-Champenoises;8401;49.45;4.5
3219;8;8390;Sauville;8405;49.55;4.8
3220;8;8400;Savigny-sur-Aisne;8406;49.35;4.733333
3221;8;8250;Séchault;8407;49.266667;4.733333
3222;8;8200;Sedan;8409;49.7;4.95
3223;8;8400;Semide;8410;49.333333;4.583333
3224;8;8130;Semuy;8411;49.483333;4.65
3225;8;8250;Senuc;8412;49.316667;4.833333
3226;8;8370;Signy-Montlibert;8421;49.575;5.3
3227;8;8240;Sommauthe;8424;49.483333;4.983333
3228;8;8250;Sommerance;8425;49.316667;4.983333
3229;8;8390;Stonne;8430;49.55;4.916667
3230;8;8400;Sugny;8431;49.35;4.666667
3231;8;8130;Suzanne;8433;49.516667;4.633333
3232;8;8390;Sy;8434;49.516667;4.866667
3233;8;8240;Tailly;8437;49.433333;5.083333
3234;8;8390;Tannay;8439;49.516667;4.833333
3235;8;8250;Termes;8441;49.316667;4.833333
3236;8;8400;Terron-sur-Aisne;8443;49.45;4.7
3237;8;8110;Tétaigne;8444;49.633333;5.133333
3238;8;8350;Thelonne;8445;49.65;4.95
3239;8;8240;Thénorgues;8446;49.4;4.933333
3240;8;8400;Toges;8453;49.433333;4.783333
3241;8;8400;Tourcelles-Chaumont;8455;49.4;4.616667
3242;8;8130;Tourteron;8458;49.533333;4.65
3243;8;8110;Tremblois-lès-Carignan;8459;49.65;5.25
3244;8;8400;Vandy;8461;49.433333;4.716667
3245;8;8130;Vaux-Champagne;8462;49.45;4.55
3246;8;8240;Vaux-en-Dieulet;8463;49.483333;4.983333
3247;8;8250;Vaux-lès-Mouron;8464;49.3;4.783333
3248;8;8210;Vaux-lès-Mouzon;8466;49.6;5.133333
3249;8;8240;Verpel;8470;49.383333;4.933333
3250;8;8390;Verrières;8471;0;0
3251;8;8140;Villers-Cernay;8475;49.716667;5.033333
3252;8;8210;Villers-devant-Mouzon;8477;49.616667;5.033333
3253;8;8350;Villers-sur-Bar;8481;0;0
3254;8;8370;Villy;8485;49.6;5.216667
3255;8;8400;Voncq;8489;49.466667;4.666667
3256;8;8400;Vouziers;8490;49.4;4.7
3257;8;8330;Vrigne-aux-Bois;8491;49.733333;4.85
3258;8;8400;Vrizy;8493;49.433333;4.683333
3259;8;8200;Wadelincourt;8494;49.683333;4.933333
3260;8;8110;Williers;8501;49.666667;5.3098
3261;8;8210;Yoncq;8502;49.566667;5.016667
3262;9;9240;Aigues-Juntes;9001;43.05;1.466667
3263;9;9310;Albiès;9004;42.766667;1.7
3264;9;9320;Aleu;9005;42.9;1.266667
3265;9;9400;Alliat;9006;42.816667;1.583333
3266;9;9240;Allières;9007;43.033333;1.35
3267;9;9240;Alzen;9009;42.983333;1.466667
3268;9;9800;Antras;9011;42.88;0.94
3269;9;9250;Appy;9012;42.8;1.733333
3270;9;9000;Arabaux;9013;42.983333;1.633333
3271;9;9800;Argein;9014;42.933333;1
3272;9;9400;Arignac;9015;42.866667;1.6
3273;9;9400;Arnave;9016;42.85;1.65
3274;9;9800;Arrien-en-Bethmale;9017;42.9;1.05
3275;9;9800;Arrout;9018;42.95;1.033333
3276;9;9460;Artigues;9020;42.72;2.07
3277;9;9120;Artix;9021;43.066667;1.566667
3278;9;9110;Ascou;9023;42.716667;1.866667
3279;9;9310;Aston;9024;42.766667;1.666667
3280;9;9800;Aucazein;9025;42.933333;0.983333
3281;9;9800;Audressein;9026;42.933333;1.016667
3282;9;9800;Augirein;9027;42.933333;0.916667
3283;9;9310;Aulos;9028;42.8;1.683333
3284;9;9140;Aulus-les-Bains;9029;42.8;1.333333
3285;9;9220;Auzat;9030;42.766667;1.483333
3286;9;9250;Axiat;9031;42.783333;1.75
3287;9;9110;Ax-les-Thermes;9032;42.716667;1.833333
3288;9;9800;Balacet;9034;42.883333;0.983333
3289;9;9800;Balaguères;9035;42.966667;1.016667
3290;9;9000;Baulou;9044;43.016667;1.55
3291;9;9400;Bédeilhac-et-Aynat;9045;42.866667;1.566667
3292;9;9300;Bélesta;9047;42.9;1.933333
3293;9;9000;Bénac;9049;42.95;1.533333
3294;9;9300;Bénaix;9051;42.916667;1.85
3295;9;9250;Bestiac;9053;42.766667;1.783333
3296;9;9800;Bethmale;9055;42.866667;1.083333
3297;9;9320;Biert;9057;42.9;1.316667
3298;9;9400;Bompas;9058;42.866667;1.616667
3299;9;9800;Bonac-Irazein;9059;42.88;0.97
3300;9;9310;Bouan;9064;42.816667;1.65
3301;9;9320;Boussenac;9065;42.9;1.35
3302;9;9000;Brassac;9066;42.95;1.54
3303;9;9000;Burret;9068;42.95;1.483333
3304;9;9800;Buzan;9069;42.95;0.966667
3305;9;9240;Cadarcet;9071;43.016667;1.5
3306;9;9120;Calzan;9072;43.033333;1.733333
3307;9;9400;Capoulet-et-Junac;9077;42.8;1.6
3308;9;9460;Carcanières;9078;42.716667;2.116667
3309;9;9300;Carla-de-Roquefort;9080;42.966667;1.766667
3310;9;9800;Castillon-en-Couserans;9085;42.933333;1.033333
3311;9;9250;Caussou;9087;42.766667;1.8
3312;9;9250;Caychax;9088;42.8;1.716667
3313;9;9120;Cazaux;9090;43.05;1.516667
3314;9;9400;Cazenave-Serres-et-Allens;9092;42.84;1.67
3315;9;9000;Celles;9093;42.916667;1.683333
3316;9;9800;Cescau;9095;42.933333;1.05
3317;9;9310;Château-Verdun;9096;42.783333;1.683333
3318;9;9000;Cos;9099;42.983333;1.566667
3319;9;9140;Couflens;9100;42.783333;1.183333
3320;9;9120;Coussa;9101;43.066667;1.666667
3321;9;9120;Crampagna;9103;43.033333;1.616667
3322;9;9120;Dalou;9104;43.033333;1.633333
3323;9;9300;Dreuilhe;9106;42.95;1.866667
3324;9;9240;Durban-sur-Arize;9108;43.016667;1.35
3325;9;9800;Engomer;9111;42.95;1.066667
3326;9;9140;Ercé;9113;42.85;1.3
3327;9;9000;Ferrières-sur-Ariège;9121;42.933333;1.616667
3328;9;9000;Foix;9122;42.966667;1.6
3329;9;9300;Fougax-et-Barrineuf;9125;42.883333;1.9
3330;9;9300;Freychenet;9126;42.908333;1.725
3331;9;9800;Galey;9129;42.933333;0.916667
3332;9;9000;Ganac;9130;42.95;1.566667
3333;9;9250;Garanou;9131;42.766667;1.75
3334;9;9400;Génat;9133;42.816667;1.583333
3335;9;9220;Gestiès;9134;42.766667;1.583333
3336;9;9220;Goulier;9135;42.76;1.5
3337;9;9400;Gourbit;9136;42.841667;1.533333
3338;9;9120;Gudas;9137;43;1.666667
3339;9;9110;Ignaux;9140;42.733333;1.833333
3340;9;9300;Ilhat;9142;42.96;1.78
3341;9;9800;Illartein;9141;42.933333;0.966667
3342;9;9220;Illier-et-Laramade;9143;42.783333;1.55
3343;9;9240;La Bastide-de-Sérou;9042;43.016667;1.433333
3344;9;9300;L'Aiguillon;9003;42.916667;1.9
3345;9;9400;Lapège;9152;42.8;1.583333
3346;9;9240;Larbont;9154;43;1.4
3347;9;9310;Larcat;9155;42.783333;1.65
3348;9;9310;Larnat;9156;42.8;1.633333
3349;9;9310;Lassur;9159;42.766667;1.733333
3350;9;9300;Lavelanet;9160;42.933333;1.85
3351;9;9000;Le Bosc;9063;42.95;1.466667
3352;9;9460;Le Pla;9230;42.716667;2.066667
3353;9;9320;Le Port;9231;42.866667;1.366667
3354;9;9460;Le Puch;9237;42.716667;2.1
3355;9;9220;Lercoul;9162;42.766667;1.55
3356;9;9800;Les Bordes-sur-Lez;9062;42.9;1.033333
3357;9;9310;Les Cabannes;9070;42.79;1.69
3358;9;9300;Lesparrou;9165;42.933333;1.9
3359;9;9300;Leychert;9166;42.95;1.733333
3360;9;9000;L'Herm;9138;42.966667;1.683333
3361;9;9390;L'Hospitalet-près-l'Andorre;9139;42.59;1.8
3362;9;9300;Lieurac;9168;42.983333;1.783333
3363;9;9250;Lordat;9171;42.783333;1.75
3364;9;9120;Loubens;9173;43.033333;1.55
3365;9;9000;Loubières;9174;43;1.6
3366;9;9250;Luzenac;9176;42.766667;1.766667
3367;9;9120;Malléon;9179;43.033333;1.716667
3368;9;9320;Massat;9182;42.883333;1.35
3369;9;9400;Mercus-Garrabet;9188;42.85;1.616667
3370;9;9110;Mérens-les-Vals;9189;42.65;1.833333
3371;9;9400;Miglos;9192;42.783333;1.616667
3372;9;9460;Mijanès;9193;42.733333;2.05
3373;9;9240;Montagagne;9196;42.983333;1.416667
3374;9;9110;Montaillou;9197;42.783333;1.883333
3375;9;9120;Montégut-Plantaurel;9202;43.066667;1.5
3376;9;9240;Montels;9203;43;1.466667
3377;9;9300;Montferrier;9206;42.9;1.783333
3378;9;9330;Montgaillard;9207;42.93;1.63
3379;9;9000;Montoulieu;9210;42.9;1.633333
3380;9;9300;Montségur;9211;42.866667;1.833333
3381;9;9240;Montseron;9212;43.016667;1.333333
3382;9;9300;Nalzen;9215;42.916667;1.75
3383;9;9240;Nescus;9216;43;1.433333
3384;9;9400;Niaux;9217;42.816667;1.583333
3385;9;9110;Orgeix;9218;42.7;1.866667
3386;9;9800;Orgibet;9219;42.933333;0.933333
3387;9;9110;Orlu;9220;42.7;1.883333
3388;9;9400;Ornolac-Ussat-les-Bains;9221;42.833333;1.633333
3389;9;9220;Orus;9222;42.783333;1.516667
3390;9;9140;Oust;9223;42.866667;1.216667
3391;9;9310;Pech;9226;42.783333;1.683333
3392;9;9300;Péreille;9227;42.94;1.8
3393;9;9110;Perles-et-Castelet;9228;42.75;1.783333
3394;9;9110;Prades;9232;42.79;1.88
3395;9;9000;Pradières;9234;42.966667;1.65
3396;9;9000;Prayols;9236;42.933333;1.616667
3397;9;9460;Quérigut;9239;42.7;2.1
3398;9;9400;Quié;9240;42.85;1.6
3399;9;9400;Rabat-les-Trois-Seigneurs;9241;42.85;1.566667
3400;9;9300;Raissac;9242;42.95;1.816667
3401;9;9120;Rieux-de-Pelleport;9245;43.05;1.6
3402;9;9300;Roquefixade;9249;42.933333;1.75
3403;9;9300;Roquefort-les-Cascades;9250;42.95;1.766667
3404;9;9460;Rouze;9252;42.733333;2.066667
3405;9;9120;Saint-Bauzeil;9256;43.083333;1.583333
3406;9;9120;Saint-Félix-de-Rieutord;9258;43.05;1.67
3407;9;9300;Saint-Jean-d'Aigues-Vives;9262;42.933333;1.866667
3408;9;9000;Saint-Jean-de-Verges;9264;43.016667;1.616667
3409;9;9800;Saint-Jean-du-Castillonnais;9263;42.933333;0.933333
3410;9;9800;Saint-Lary;9267;42.93;0.89
3411;9;9000;Saint-Martin-de-Caralp;9269;42.983333;1.55
3412;9;9000;Saint-Paul-de-Jarrat;9272;42.916667;1.65
3413;9;9000;Saint-Pierre-de-Rivière;9273;42.966667;1.566667
3414;9;9800;Salsein;9279;42.9;1.016667
3415;9;9400;Saurat;9280;42.883333;1.533333
3416;9;9300;Sautel;9281;42.966667;1.8
3417;9;9110;Savignac-les-Ormeaux;9283;42.733333;1.816667
3418;9;9120;Ségura;9284;43.033333;1.683333
3419;9;9140;Seix;9285;42.866667;1.2
3420;9;9220;Sem;9286;42.766667;1.516667
3421;9;9250;Senconac;9287;42.8;1.7
3422;9;9800;Sentein;9290;42.866667;0.95
3423;9;9240;Sentenac-de-Sérou;9292;42.966667;1.383333
3424;9;9140;Sentenac-d'Oust;9291;42.883333;1.183333
3425;9;9000;Serres-sur-Arget;9293;42.966667;1.516667
3426;9;9220;Siguer;9295;42.766667;1.566667
3427;9;9310;Sinsat;9296;42.8;1.65
3428;9;9800;Sor;9297;42.916667;1.016667
3429;9;9110;Sorgeat;9298;42.733333;1.85
3430;9;9140;Soueix-Rogalle;9299;42.89;1.21
3431;9;9000;Soula;9300;42.95;1.7
3432;9;9320;Soulan;9301;42.91;1.23
3433;9;9220;Suc-et-Sentenac;9302;42.783333;1.483333
3434;9;9400;Surba;9303;42.866667;1.583333
3435;9;9240;Suzan;9304;43.033333;1.433333
3436;9;9400;Tarascon-sur-Ariège;9306;42.85;1.6
3437;9;9110;Tignac;9311;42.75;1.783333
3438;9;9800;Uchentein;9317;42.883333;1
3439;9;9250;Unac;9318;42.766667;1.766667
3440;9;9310;Urs;9320;42.783333;1.733333
3441;9;9400;Ussat;9321;42.833333;1.616667
3442;9;9140;Ustou;9322;42.8;1.266667
3443;9;9120;Varilhes;9324;43.05;1.633333
3444;9;9110;Vaychis;9325;42.75;1.8
3445;9;9310;Vèbre;9326;42.783333;1.716667
3446;9;9120;Ventenac;9327;43;1.716667
3447;9;9310;Verdun;9328;42.8;1.683333
3448;9;9000;Vernajoul;9329;42.983333;1.6
3449;9;9250;Vernaux;9330;42.783333;1.75
3450;9;9340;Verniolle;9332;43.083333;1.633333
3451;9;9220;Vicdessos;9334;42.766667;1.5
3452;9;9800;Villeneuve;9335;42.94;0.98
3453;9;9300;Villeneuve-d'Olmes;9336;42.9;1.816667
3454;9;9120;Vira;9340;43.05;1.766667
3455;9;9600;Aigues-Vives;9002;43;1.883333
3456;9;9200;Alos;9008;42.91;1.15
3457;9;9130;Artigat;9019;43.133333;1.433333
3458;9;9100;Arvigna;9022;43.066667;1.733333
3459;9;9160;Bagert;9033;43.083333;1.083333
3460;9;9190;Barjac;9037;43.066667;1.133333
3461;9;9230;Bédeille;9046;43.083333;1.1
3462;9;9600;Belloc;9048;43.016667;1.933333
3463;9;9100;Benagues;9050;43.066667;1.616667
3464;9;9500;Besset;9052;43.083333;1.833333
3465;9;9160;Betchat;9054;43.1;1.016667
3466;9;9100;Bézac;9056;43.15;1.583333
3467;9;9100;Bonnac;9060;43.166667;1.6
3468;9;9700;Brie;9067;43.2;1.516667
3469;9;9290;Camarade;9073;43.083333;1.266667
3470;9;9500;Camon;9074;43.033333;1.966667
3471;9;9350;Campagne-sur-Arize;9075;43.116667;1.333333
3472;9;9700;Canté;9076;43.25;1.533333
3473;9;9130;Carla-Bayle;9079;43.15;1.4
3474;9;9420;Castelnau-Durban;9082;43;1.35
3475;9;9130;Castéras;9083;43.133333;1.4
3476;9;9350;Castex;9084;43.17;1.31
3477;9;9160;Caumont;9086;43.03;1.09
3478;9;9500;Cazals-des-Baylès;9089;43.083333;1.95
3479;9;9160;Cazavet;9091;43;1.05
3480;9;9230;Cérizols;9094;43.116667;1.066667
3481;9;9420;Clermont;9097;43.033333;1.283333
3482;9;9230;Contrazy;9098;43.05;1.233333
3483;9;9500;Coutens;9102;43.066667;1.833333
3484;9;9350;Daumazan-sur-Arize;9105;43.15;1.316667
3485;9;9600;Dun;9107;43.033333;1.8
3486;9;9130;Durfort;9109;43.216667;1.466667
3487;9;9200;Encourtiech;9110;42.96;1.18
3488;9;9200;Erp;9114;42.95;1.2
3489;9;9600;Esclagne;9115;42.983333;1.833333
3490;9;9100;Escosse;9116;43.133333;1.55
3491;9;9700;Esplas;9117;43.19;1.5
3492;9;9420;Esplas-de-Sérou;9118;42.98;1.38
3493;9;9200;Eycheil;9119;42.966667;1.166667
3494;9;9230;Fabas;9120;43.11;1.11
3495;9;9350;Fornex;9123;43.166667;1.25
3496;9;9290;Gabre;9127;43.066667;1.416667
3497;9;9190;Gajan;9128;43.016667;1.133333
3498;9;9700;Gaudiès;9132;43.166667;1.733333
3499;9;9700;Justiniac;9146;43.216667;1.483333
3500;9;9350;La Bastide-de-Besplas;9038;43.166667;1.266667
3501;9;9500;La Bastide-de-Bousignac;9039;43.05;1.883333
3502;9;9700;La Bastide-de-Lordat;9040;43.14;1.71
3503;9;9160;La Bastide-du-Salat;9041;43.05;0.983333
3504;9;9600;La Bastide-sur-l'Hers;9043;42.966667;1.916667
3505;9;9700;Labatut;9147;43.266667;1.516667
3506;9;9160;Lacave;9148;43.04;1
3507;9;9200;Lacourt;9149;42.95;1.166667
3508;9;9500;Lagarde;9150;43.05;1.93
3509;9;9130;Lanoux;9151;43.116667;1.416667
3510;9;9500;Lapenne;9153;43.133333;1.75
3511;9;9600;Laroque-d'Olmes;9157;42.966667;1.866667
3512;9;9230;Lasserre;9158;43.07;1.17
3513;9;9100;La Tour-du-Crieu;9312;43.1;1.633333
3514;9;9100;Le Carlaret;9081;43.116667;1.7
3515;9;9130;Le Fossat;9124;43.183333;1.416667
3516;9;9290;Le Mas-d'Azil;9181;43.083333;1.366667
3517;9;9600;Le Peyrat;9229;42.966667;1.933333
3518;9;9600;Léran;9161;42.983333;1.916667
3519;9;9350;Les Bordes-sur-Arize;9061;43.1;1.366667
3520;9;9100;Lescousse;9163;43.15;1.516667
3521;9;9420;Lescure;9164;43;1.233333
3522;9;9100;Les Issards;9145;43.083333;1.733333
3523;9;9100;Les Pujols;9238;43.083333;1.716667
3524;9;9700;Le Vernet;9331;43.183333;1.6
3525;9;9210;Lézat-sur-Lèze;9167;43.283333;1.35
3526;9;9600;Limbrassac;9169;43.016667;1.85
3527;9;9700;Lissac;9170;43.266667;1.5
3528;9;9190;Lorp-Sentaraille;9289;43.01;1.12
3529;9;9350;Loubaut;9172;43.183333;1.266667
3530;9;9100;Ludiès;9175;43.116667;1.716667
3531;9;9100;Madière;9177;43.1;1.516667
3532;9;9500;Malegoude;9178;43.1;1.95
3533;9;9500;Manses;9180;43.1;1.816667
3534;9;9160;Mauvezin-de-Prat;9183;43.033333;0.983333
3535;9;9230;Mauvezin-de-Sainte-Croix;9184;43.083333;1.233333
3536;9;9270;Mazères;9185;43.25;1.68
3537;9;9350;Méras;9186;43.183333;1.3
3538;9;9160;Mercenac;9187;43.033333;1.083333
3539;9;9230;Mérigon;9190;43.083333;1.2
3540;9;9500;Mirepoix;9194;43.083333;1.883333
3541;9;9130;Monesple;9195;43.083333;1.45
3542;9;9230;Montardit;9198;43.066667;1.2
3543;9;9700;Montaut;9199;43.19;1.64
3544;9;9600;Montbel;9200;42.983333;1.983333
3545;9;9200;Montégut-en-Couserans;9201;42.983333;1.1
3546;9;9200;Montesquieu-Avantès;9204;43.016667;1.2
3547;9;9350;Montfa;9205;43.1;1.28
3548;9;9160;Montgauch;9208;43;1.083333
3549;9;9200;Montjoie-en-Couserans;9209;43;1.166667
3550;9;9500;Moulin-Neuf;9213;43.066667;1.95
3551;9;9200;Moulis;9214;42.966667;1.083333
3552;9;9130;Pailhès;9224;43.1;1.45
3553;9;9100;Pamiers;9225;43.116667;1.6
3554;9;9600;Pradettes;9233;42.983333;1.816667
3555;9;9160;Prat-Bonrepaux;9235;43.03;1.02
3556;9;9600;Régat;9243;42.983333;1.883333
3557;9;9500;Rieucros;9244;43.083333;1.766667
3558;9;9420;Rimont;9246;43;1.283333
3559;9;9200;Rivèrenert;9247;42.966667;1.233333
3560;9;9500;Roumengoux;9251;43.066667;1.95
3561;9;9350;Sabarat;9253;43.1;1.4
3562;9;9100;Saint-Amadou;9254;43.116667;1.716667
3563;9;9100;Saint-Amans;9255;43.15;1.55
3564;9;9230;Sainte-Croix-Volvestre;9257;43.13;1.17
3565;9;9500;Sainte-Foi;9260;43.133333;1.916667
3566;9;9130;Sainte-Suzanne;9342;43.216667;1.383333
3567;9;9500;Saint-Félix-de-Tournegat;9259;43.133333;1.75
3568;9;9200;Saint-Girons;9261;42.983333;1.15
3569;9;9100;Saint-Jean-du-Falga;9265;43.083333;1.616667
3570;9;9500;Saint-Julien-de-Gras-Capou;9266;43.033333;1.85
3571;9;9190;Saint-Lizier;9268;43;1.133333
3572;9;9100;Saint-Martin-d'Oydes;9270;43.166667;1.5
3573;9;9100;Saint-Michel;9271;43.14;1.5
3574;9;9500;Saint-Quentin-la-Tour;9274;43.033333;1.9
3575;9;9700;Saint-Quirc;9275;43.266667;1.5
3576;9;9100;Saint-Victor-Rouzaud;9276;43.083333;1.566667
3577;9;9210;Saint-Ybars;9277;43.25;1.4
3578;9;9700;Saverdun;9282;43.233333;1.583333
3579;9;9130;Sieuras;9294;43.183333;1.333333
3580;9;9600;Tabre;9305;42.983333;1.85
3581;9;9160;Taurignan-Castet;9307;43.033333;1.083333
3582;9;9190;Taurignan-Vieux;9308;43.033333;1.116667
3583;9;9500;Teilhet;9309;43.083333;1.783333
3584;9;9350;Thouars-sur-Arize;9310;43.183333;1.266667
3585;9;9230;Tourtouse;9313;43.083333;1.133333
3586;9;9500;Tourtrol;9314;43.066667;1.8
3587;9;9700;Trémoulet;9315;43.166667;1.716667
3588;9;9500;Troye-d'Ariège;9316;43.033333;1.883333
3589;9;9100;Unzent;9319;43.166667;1.533333
3590;9;9500;Vals;9323;43.1;1.75
3591;9;9130;Villeneuve-du-Latou;9338;43.2;1.433333
3592;9;9100;Villeneuve-du-Paréage;9339;43.15;1.616667
3593;9;9500;Viviès;9341;43.05;1.783333
3594;10;10200;Ailleville;10002;48.25;4.683333
3595;10;10700;Allibaudières;10004;48.583333;4.116667
3596;10;10140;Amance;10005;48.3;4.516667
